,RegionName,InventoryRaw_AllHomes
2374278,mogadoreportageoh,61.0
2374279,mohave_valleymohaveaz,96.0
2374287,mokenawillil,164.0
2374288,molallaclackamasor,117.0
2374289,molenapikega,9.0
2374292,molinoescambiafl,58.0
2374294,monacabeaverpa,25.0
2374297,moncks_cornerberkeleysc,193.0
2374300,mondovibuffalowi,21.0
2374301,moneewillil,93.0
2374302,monessenwestmorelandpa,68.0
2374303,monetabedfordva,284.0
2374309,monfort_heights_southhamiltonoh,46.0
2374310,monitor_townshipbaymi,14.0
2374312,monktonbaltimoremd,36.0
2374313,monmouth_beachmonmouthnj,86.0
2374315,monmouthkennebecme,44.0
2374316,monmouthpolkor,53.0
2374318,mononadanewi,93.0
2374319,monongahelawashingtonpa,50.0
2374322,monroe_citymonroemo,52.0
2374324,monroe_townshipcumberlandpa,30.0
2374325,monroe_townshipgloucesternj,175.0
2374326,monroe_townshipmiddlesexnj,427.0
2374327,monroe_townshipmonroemi,125.0
2374330,monroeamherstva,25.0
2374332,monroebutleroh,93.0
2374333,monroefairfieldct,141.0
2374334,monroegreenwi,117.0
2374336,monroeorangeny,149.0
2374337,monroeouachitala,315.0
2374340,monroesnohomishwa,176.0
2374341,monroeunionnc,294.0
2374342,monroevillealleghenypa,215.0
2374345,monroewaltonga,122.0
2374347,monrovialos_angelesca,104.0
2374348,monroviamorganin,32.0
2374349,monsonhampdenma,49.0
2374350,monsonpiscataquisme,17.0
2374353,mont_vernonhillsboroughnh,18.0
2374355,montaguemuskegonmi,71.0
2374357,montaguesussexnj,68.0
2374359,montauksuffolkny,145.0
2374360,montclairessexnj,201.0
2374361,montclairsan_bernardinoca,72.0
2374364,monte_vistario_grandeco,77.0
2374365,monteaglegrundytn,40.0
2374367,montebellolos_angelesca,102.0
2374368,montecitosanta_barbaraca,155.0
2374370,montellomarquettewi,131.0
2374371,monterey_parklos_angelesca,93.0
2374372,montereyberkshirema,21.0
2374373,montereymontereyca,168.0
2374375,montereyputnamtn,104.0
2374376,montesanograys_harborwa,58.0
2374377,montevalloshelbyal,49.0
2374382,montgomery_citymontgomerymo,49.0
2374383,montgomery_townshipfranklinpa,43.0
2374385,montgomery_townshipsomersetnj,168.0
2374386,montgomery_villagemontgomerymd,181.0
2374387,montgomerychathamga,28.0
2374389,montgomerykendallil,263.0
2374392,montgomerymontgomeryal,1353.0
2374393,montgomerymontgomerytx,982.0
2374396,monticellojasperga,106.0
2374397,monticellojeffersonfl,67.0
2374399,monticellopiattil,99.0
2374400,monticellosullivanny,72.0
2374406,montpelierhanoverva,42.0
2374407,montpelierwashingtonvt,45.0
2374410,montrose_ghentsummitoh,53.0
2374414,montrosemontroseco,412.0
2374416,montrosswestmorelandva,75.0
2374418,montvalebergennj,40.0
2374419,montverdelakefl,57.0
2374421,montvillemorrisnj,132.0
2374422,montvillenew_londonct,107.0
2374423,monumentel_pasoco,310.0
2374424,moodymclennantx,24.0
2374425,moodysaint_clairal,96.0
2374426,moon_townshipalleghenypa,175.0
2374429,moore_townshipnorthamptonpa,53.0
2374430,mooreclevelandok,461.0
2374431,moorefieldhardywv,34.0
2374435,mooresbororutherfordnc,46.0
2374436,mooresburghawkinstn,36.0
2374437,moorespartanburgsc,191.0
2374438,moorestown_lenolaburlingtonnj,137.0
2374439,moorestown_townshipburlingtonnj,86.0
2374440,mooresvilleiredellnc,962.0
2374441,mooresvillemorganin,161.0
2374443,moorheadclaymn,275.0
2374445,moorparkventuraca,186.0
2374446,moose_lakecarltonmn,25.0
2374453,moreausaratogany,63.0
2374455,morehead_citycarteretnc,271.0
2374458,morelandcowetaga,35.0
2374460,moreno_valleyriversideca,1042.0
2374461,moretownwashingtonvt,14.0
2374462,morgan_citysaint_maryla,35.0
2374464,morganmorganut,66.0
2374465,morganorleansvt,15.0
2374467,morgantonburkenc,390.0
2374468,morgantonfanninga,119.0
2374469,morgantownbrownin,28.0
2374470,morgantownmonongaliawv,240.0
2374473,moriartysanta_fenm,16.0
2374474,morichessuffolkny,75.0
2374475,morleymecostami,40.0
2374480,morongo_valleysan_bernardinoca,37.0
2374483,morris_chapelhardintn,20.0
2374486,morris_townshipmorrisnj,147.0
2374487,morrisgrundyil,178.0
2374489,morrislitchfieldct,40.0
2374492,morrisonjeffersonco,165.0
2374495,morrisonwarrentn,31.0
2374498,morristonlevyfl,64.0
2374499,morristownhamblentn,341.0
2374500,morristownlamoillevt,29.0
2374501,morristownmorrisnj,103.0
2374504,morrisvillebuckspa,76.0
2374505,morrisvillelamoillevt,18.0
2374507,morrisvillewakenc,169.0
2374508,morro_baysan_luis_obispoca,159.0
2374510,morrowwarrenoh,104.0
2374511,morton_grovecookil,191.0
2374513,mortonlewiswa,22.0
2374521,moseleychesterfieldva,92.0
2374524,mosheimgreenetn,23.0
2374525,mosineemarathonwi,33.0
2374527,moss_pointjacksonms,113.0
2374528,mossyrocklewiswa,17.0
2374530,moultonboroughcarrollnh,162.0
2374532,moultonlawrenceal,78.0
2374534,mound_citylinnks,13.0
2374535,moundhennepinmn,117.0
2374542,mount_airyfrederickmd,142.0
2374543,mount_airyhabershamga,47.0
2374546,mount_arlingtonmorrisnj,76.0
2374551,mount_charlestonclarknv,24.0
2374554,mount_cobblackawannapa,21.0
2374557,mount_deserthancockme,44.0
2374558,mount_doralakefl,417.0
2374561,mount_ephraimcamdennj,50.0
2374563,mount_gileadmorrowoh,44.0
2374565,mount_healthyhamiltonoh,32.0
2374568,mount_hollygastonnc,155.0
2374571,mount_horebdanewi,55.0
2374572,mount_ivyrocklandny,58.0
2374573,mount_jacksonshenandoahva,63.0
2374574,mount_joylancasterpa,79.0
2374575,mount_julietwilsontn,528.0
2374576,mount_kiscowestchesterny,74.0
2374585,mount_olympussalt_lakeut,45.0
2374587,mount_pennberkspa,30.0
2374588,mount_pleasantcabarrusnc,36.0
2374589,mount_pleasantcharlestonsc,747.0
2374590,mount_pleasantisabellami,137.0
2374591,mount_pleasantmaurytn,61.0
2374592,mount_pleasantracinewi,242.0
2374593,mount_pleasanttitustx,84.0
2374594,mount_pleasantwestmorelandpa,19.0
2374596,mount_prospectcookil,328.0
2374600,mount_shastasiskiyouca,41.0
2374601,mount_sidneyaugustava,12.0
2374602,mount_sinaisuffolkny,133.0
2374604,mount_sterlingmadisonoh,26.0
2374605,mount_sterlingmontgomeryky,103.0
2374608,mount_vernonfairfaxva,139.0
2374612,mount_vernonknoxoh,174.0
2374613,mount_vernonlawrencemo,55.0
2374617,mount_vernonposeyin,66.0
2374618,mount_vernonskagitwa,393.0
2374619,mount_vernonwestchesterny,286.0
2374622,mount_washingtonbullittky,111.0
2374627,mountain_centerriversideca,46.0
2374628,mountain_cityjohnsontn,91.0
2374629,mountain_grovewrightmo,73.0
2374630,mountain_homebaxterar,217.0
2374631,mountain_homeelmoreid,213.0
2374633,mountain_lake_parkgarrettmd,23.0
2374634,mountain_lakesmorrisnj,55.0
2374636,mountain_restoconeesc,17.0
2374637,mountain_topluzernepa,107.0
2374640,mountain_viewhowellmo,47.0
2374642,mountain_viewstonear,55.0
2374645,mountainhomemonroepa,17.0
2374646,mountainocontowi,52.0
2374647,mountainsideunionnj,38.0
2374653,moyockcurritucknc,105.0
2374655,mt_holly_townshipburlingtonnj,94.0
2374657,mt_hopeorangeny,33.0
2374658,mt_joy_townshipadamspa,23.0
2374659,mt_laurel_townshipburlingtonnj,442.0
2374661,mt_olive_townshipmorrisnj,96.0
2374666,mt_pleasant_townshipwestmorelandpa,18.0
2374667,mt_pleasantwestchesterny,46.0
2374668,mt_vernonkennebecme,18.0
2374671,muhlenberg_townshipberkspa,176.0
2374673,mukilteosnohomishwa,145.0
2374676,mulberrycrawfordar,9.0
2374678,mulberrypolkfl,229.0
2374684,mullica_townshipatlanticnj,27.0
2374687,munciedelawarein,458.0
2374690,mundeleinlakeil,378.0
2374692,mundy_townshipgeneseemi,119.0
2374693,munfordtalladegaal,20.0
2374694,munfordtiptontn,45.0
2374695,munfordvillehartky,30.0
2374696,munhallalleghenypa,52.0
2374699,munroe_fallssummitoh,32.0
2374701,munsterlakein,194.0
2374703,murchisonvan_zandttx,27.0
2374704,murfreesborohertfordnc,31.0
2374705,murfreesbororutherfordtn,1630.0
2374707,murphycollintx,221.0
2374709,murphysborojacksonil,141.0
2374710,murphyscalaverasca,99.0
2374711,murraycallowayky,181.0
2374713,murraysalt_lakeut,230.0
2374714,murrayvillehallga,49.0
2374715,murrells_inlethorrysc,575.0
2374716,murrietariversideca,971.0
2374717,murrysvillewestmorelandpa,184.0
2374719,muscle_shoalscolbertal,99.0
2374720,muscodagrantwi,20.0
2374724,muskegowaukeshawi,141.0
2374726,mustangcanadianok,185.0
2374727,muttontownnassauny,62.0
2374728,myakka_citymanateefl,98.0
2374729,myers_cornerdutchessny,54.0
2374731,myersvillefrederickmd,29.0
2374732,myrtle_beachhorrysc,1011.0
2374733,myrtle_creekdouglasor,53.0
2374735,myrtle_pointcoosor,57.0
2374740,nags_headdarenc,174.0
2374742,nampacanyonid,994.0
2374743,nancypulaskiky,32.0
2374744,nanjemoycharlesmd,25.0
2374745,nanticokeluzernepa,37.0
2374749,napanapaca,495.0
2374751,napervilledu_pageil,1064.0
2374753,naplescollierfl,8480.0
2374762,narragansettwashingtonri,172.0
2374766,nashuahillsboroughnh,394.0
2374767,nashvillebarrymi,41.0
2374768,nashvilleberrienga,95.0
2374769,nashvillebrownin,80.0
2374770,nashvilledavidsontn,5228.0
2374772,nashvillenashnc,45.0
2374775,nassau_bayharristx,43.0
2374779,nathaliehalifaxva,26.0
2374780,nathropchaffeeco,43.0
2374784,national_parkgloucesternj,47.0
2374785,natural_bridgerockbridgeva,11.0
2374786,naugatucknew_havenct,294.0
2374788,navarresanta_rosafl,625.0
2374793,nazarethnorthamptonpa,102.0
2374796,nebraska_cityotoene,50.0
2374797,necedahjuneauwi,65.0
2374798,nederlandboulderco,32.0
2374799,nederlandjeffersontx,145.0
2374802,needlessan_bernardinoca,53.0
2374806,nehalemtillamookor,42.0
2374807,neillsvilleclarkwi,61.0
2374809,nekoosaadamswi,193.0
2374814,nelsonvilleathensoh,17.0
2374818,neoshonewtonmo,153.0
2374820,neptune_beachduvalfl,73.0
2374821,neptunemonmouthnj,383.0
2374823,nesbitdesotoms,58.0
2374824,nesconsetsuffolkny,128.0
2374827,neshkoromarquettewi,45.0
2374828,neskowintillamookor,29.0
2374829,nesquehoningcarbonpa,18.0
2374830,netcongmorrisnj,16.0
2374831,nether_providencedelawarepa,108.0
2374833,neuse_forestcravennc,32.0
2374834,nevada_citynevadaca,145.0
2374835,nevadastoryia,60.0
2374836,neversinksullivanny,26.0
2374838,new_albanyfloydin,445.0
2374839,new_albanyfranklinoh,154.0
2374841,new_athenssaint_clairil,12.0
2374842,new_auburnchippewawi,41.0
2374843,new_badenclintonil,39.0
2374845,new_baltimoremacombmi,92.0
2374849,new_berlinwaukeshawi,203.0
2374850,new_berncravennc,602.0
2374852,new_bostonbowietx,30.0
2374853,new_bostonhillsboroughnh,45.0
2374855,new_braunfelscomaltx,930.0
2374859,new_brightonramseymn,81.0
2374860,new_britain_townshipbuckspa,65.0
2374861,new_britainhartfordct,241.0
2374863,new_brunswickmiddlesexnj,137.0
2374865,new_canaanfairfieldct,157.0
2374866,new_carlisleclarkoh,33.0
2374867,new_carlislela_portein,41.0
2374869,new_casselnassauny,84.0
2374872,new_castlehenryin,77.0
2374874,new_castlenew_castlede,384.0
2374877,new_concordcallowayky,17.0
2374879,new_cumberlandcumberlandpa,111.0
2374884,new_egyptoceannj,41.0
2374886,new_eraoceanami,28.0
2374887,new_fairfieldfairfieldct,139.0
2374888,new_franklinsummitoh,76.0
2374889,new_freedomyorkpa,26.0
2374890,new_garden_townshipchesterpa,31.0
2374892,new_gloucestercumberlandme,28.0
2374893,new_hanovermontgomerypa,89.0
2374896,new_hartfordlitchfieldct,47.0
2374897,new_hartfordoneidany,65.0
2374900,new_havenfranklinmo,52.0
2374901,new_havenmacombmi,51.0
2374903,new_havennew_havenct,402.0
2374911,new_hudsonoaklandmi,45.0
2374912,new_hyde_parknassauny,55.0
2374914,new_ipswichhillsboroughnh,65.0
2374916,new_kensingtonwestmorelandpa,100.0
2374917,new_kentnew_kentva,32.0
2374920,new_lenoxwillil,229.0
2374922,new_lisbonjuneauwi,21.0
2374924,new_london_townshipchesterpa,32.0
2374926,new_londonmerrimacknh,78.0
2374928,new_londonnew_londonct,142.0
2374930,new_londonwaupacawi,68.0
2374933,new_marketfrederickmd,79.0
2374934,new_marketjeffersontn,54.0
2374935,new_marketmadisonal,125.0
2374936,new_marketshenandoahva,60.0
2374937,new_marlboroughberkshirema,52.0
2374938,new_meadowsadamsid,22.0
2374941,new_milford_townshipsusquehannapa,13.0
2374943,new_orleansorleansla,1459.0
2374945,new_palestinehancockin,80.0
2374949,new_philadelphiatuscarawasoh,77.0
2374950,new_plymouthpayetteid,36.0
2374951,new_port_richeypascofl,1735.0
2374952,new_praguescottmn,72.0
2374953,new_prestonlitchfieldct,28.0
2374954,new_providenceunionnj,65.0
2374956,new_richmondclermontoh,44.0
2374957,new_richmondsaint_croixwi,185.0
2374960,new_rochellewestchesterny,392.0
2374964,new_scotlandalbanyny,29.0
2374965,new_sewickley_townshipbeaverpa,22.0
2374968,new_smyrna_beachvolusiafl,872.0
2374973,new_ulmbrownmn,83.0
2374980,new_windsorcarrollmd,32.0
2374981,new_windsororangeny,205.0
2374984,new_yorkqueensny,20639.0
2374986,newarkessexnj,575.0
2374989,newarklickingoh,396.0
2374990,newarknew_castlede,792.0
2374995,newaygonewaygomi,144.0
2374996,newbergyamhillor,224.0
2374998,newberry_springssan_bernardinoca,19.0
2374999,newberry_townshipyorkpa,67.0
2375000,newberryalachuafl,138.0
2375001,newberrynewberrysc,139.0
2375003,newburgcharlesmd,23.0
2375005,newburghwarrickin,277.0
2375008,newburyessexma,68.0
2375009,newburygeaugaoh,33.0
2375010,newburymerrimacknh,53.0
2375011,newburyportessexma,133.0
2375014,newcastlemcclainok,82.0
2375025,newingtonhartfordct,148.0
2375027,newman_lakespokanewa,33.0
2375030,newnancowetaga,1034.0
2375031,newport_beachorangeca,726.0
2375032,newport_coastorangeca,172.0
2375033,newport_newsnewport_news_cityva,1331.0
2375035,newportcampbellky,131.0
2375036,newportcarteretnc,45.0
2375037,newportcocketn,137.0
2375038,newportlincolnor,154.0
2375039,newportnewportri,262.0
2375040,newportpend_oreillewa,89.0
2375044,newton_fallstrumbulloh,43.0
2375048,newtonharveyks,127.0
2375049,newtonhoustonal,30.0
2375055,newtonrockinghamnh,47.0
2375056,newtonsussexnj,55.0
2375057,newtown_townshipbuckspa,134.0
2375058,newtown_townshipdelawarepa,104.0
2375059,newtownfairfieldct,188.0
2375062,niagara_fallsniagarany,189.0
2375064,niagaraniagarany,37.0
2375065,nianguawrightmo,18.0
2375066,nianticnew_londonct,105.0
2375068,nicevilleokaloosafl,388.0
2375069,nicholasvillejessamineky,448.0
2375071,nichols_hillsoklahomaok,58.0
2375075,nicholsonjacksonga,40.0
2375079,nilesberrienmi,346.0
2375080,nilescookil,186.0
2375082,nine_mile_fallsstevenswa,111.0
2375083,ninety_sixgreenwoodsc,49.0
2375086,nipomosan_luis_obispoca,158.0
2375088,nissequoguesuffolkny,36.0
2375091,niwotboulderco,53.0
2375094,noanknew_londonct,14.0
2375097,noblesvillehamiltonin,765.0
2375098,nockamixon_townshipbuckspa,16.0
2375103,nokomissarasotafl,335.0
2375106,norcoriversideca,108.0
2375108,norcrossgwinnettga,492.0
2375110,norfolklitchfieldct,29.0
2375112,norfolknorfolk_cityva,2038.0
2375113,norfolknorfolkma,68.0
2375114,norforkbaxterar,23.0
2375116,normalmcleanil,166.0
2375117,normanclevelandok,848.0
2375118,normandy_parkkingwa,37.0
2375119,normandybedfordtn,13.0
2375123,norridgecookil,107.0
2375124,norristownmontgomerypa,209.0
2375125,north_adamsberkshirema,72.0
2375126,north_andoveressexma,157.0
2375130,north_attleborobristolma,155.0
2375131,north_augustaaikensc,216.0
2375132,north_aurorakaneil,144.0
2375133,north_babylonsuffolkny,146.0
2375136,north_barringtonlakeil,80.0
2375137,north_bay_villagemiami_dadefl,319.0
2375139,north_beaver_townshiplawrencepa,20.0
2375141,north_bendcoosor,95.0
2375146,north_bergenhudsonnj,335.0
2375147,north_bethesdamontgomerymd,142.0
2375150,north_braddockalleghenypa,37.0
2375151,north_branchchisagomn,91.0
2375152,north_branchlapeermi,90.0
2375153,north_branfordnew_havenct,40.0
2375154,north_brunswickmiddlesexnj,264.0
2375156,north_caldwellessexnj,46.0
2375157,north_cantonstarkoh,109.0
2375159,north_castlewestchesterny,126.0
2375163,north_charlestoncharlestonsc,632.0
2375164,north_chicagolakeil,47.0
2375165,north_codorus_townshipyorkpa,66.0
2375166,north_college_hillhamiltonoh,88.0
2375167,north_cornwall_townshiplebanonpa,49.0
2375169,north_decaturdekalbga,210.0
2375170,north_druid_hillsdekalbga,196.0
2375171,north_east_townshiperiepa,44.0
2375172,north_eastcecilmd,124.0
2375176,north_falmouthbarnstablema,63.0
2375179,north_forkmaderaca,37.0
2375181,north_franklin_townshipwashingtonpa,28.0
2375184,north_granbyhartfordct,8.0
2375185,north_greenbushrensselaerny,42.0
2375186,north_haledonpassaicnj,71.0
2375187,north_hamptonrockinghamnh,50.0
2375188,north_hanoverburlingtonnj,19.0
2375189,north_harmonychautauquany,14.0
2375191,north_havennew_havenct,137.0
2375193,north_herogrand_islevt,27.0
2375197,north_huntingdonwestmorelandpa,139.0
2375202,north_kingstownwashingtonri,201.0
2375203,north_kingsvilleashtabulaoh,20.0
2375205,north_lauderdalebrowardfl,426.0
2375211,north_limamahoningoh,19.0
2375212,north_little_rockpulaskiar,354.0
2375213,north_londonderrylebanonpa,69.0
2375216,north_mankatonicolletmn,75.0
2375217,north_miami_beachmiami_dadefl,594.0
2375218,north_miamimiami_dadefl,666.0
2375219,north_middletoncumberlandpa,36.0
2375221,north_myrtle_beachhorrysc,827.0
2375222,north_new_hyde_parknassauny,73.0
2375226,north_oaksramseymn,29.0
2375227,north_ogdenweberut,130.0
2375228,north_olmstedcuyahogaoh,217.0
2375229,north_palm_beachpalm_beachfl,299.0
2375231,north_plainfieldsomersetnj,164.0
2375234,north_polefairbanks_north_starak,77.0
2375235,north_portsarasotafl,1015.0
2375236,north_potomacmontgomerymd,50.0
2375238,north_providenceprovidenceri,247.0
2375239,north_readingmiddlesexma,94.0
2375240,north_redington_beachpinellasfl,63.0
2375241,north_richland_hillstarranttx,419.0
2375242,north_ridgevillelorainoh,317.0
2375243,north_river_shoresmartinfl,46.0
2375245,north_royaltoncuyahogaoh,251.0
2375246,north_saint_paulramseymn,70.0
2375248,north_salemwestchesterny,62.0
2375249,north_salt_lakedavisut,79.0
2375251,north_smithfieldprovidenceri,109.0
2375252,north_stoningtonnew_londonct,45.0
2375253,north_strabane_townshipwashingtonpa,188.0
2375257,north_tonawandaniagarany,100.0
2375258,north_topsail_beachonslownc,126.0
2375259,north_tustinorangeca,145.0
2375262,north_valleybernalillonm,59.0
2375264,north_vernonjenningsin,59.0
2375265,north_versaillesalleghenypa,76.0
2375266,north_walesmontgomerypa,184.0
2375267,north_websterkosciuskoin,35.0
2375268,north_weeki_wacheehernandofl,127.0
2375270,north_whitehall_townshiplehighpa,72.0
2375271,north_wildwoodcape_maynj,184.0
2375272,north_wilkesborowilkesnc,54.0
2375275,northampton_townshipbuckspa,135.0
2375277,northamptonhampshirema,125.0
2375278,northamptonnorthamptonpa,47.0
2375280,northbrookcookil,355.0
2375283,northfieldatlanticnj,76.0
2375284,northfieldcookil,88.0
2375286,northfieldmerrimacknh,34.0
2375287,northfieldricemn,146.0
2375288,northfieldsummitoh,182.0
2375289,northgatehamiltonoh,45.0
2375291,northlakecookil,48.0
2375294,northportleelanaumi,45.0
2375295,northportstevenswa,15.0
2375296,northportsuffolkny,73.0
2375297,northporttuscaloosaal,151.0
2375299,northridgemontgomeryoh,37.0
2375302,northumberlandsaratogany,36.0
2375304,northviewkentmi,84.0
2375306,northvillewaynemi,449.0
2375307,northwest_harborcreekeriepa,36.0
2375308,northwoodrockinghamnh,37.0
2375310,northwoodwoodoh,37.0
2375311,norton_shoresmuskegonmi,272.0
2375312,nortonbristolma,130.0
2375316,norwalkfairfieldct,582.0
2375317,norwalkhuronoh,67.0
2375318,norwalklos_angelesca,328.0
2375319,norwalkwarrenia,123.0
2375323,norwellplymouthma,61.0
2375325,norwichnew_londonct,241.0
2375326,norwichwindsorvt,27.0
2375327,norwood_young_americacarvermn,21.0
2375328,norwoodbergennj,29.0
2375329,norwooddelawarepa,23.0
2375330,norwoodhamiltonoh,96.0
2375334,notasulgamaconal,13.0
2375336,nottinghambaltimoremd,209.0
2375337,nottinghamrockinghamnh,49.0
2375341,novioaklandmi,384.0
2375342,nowatanowataok,44.0
2375343,noyacksuffolkny,83.0
2375346,nutleyessexnj,179.0
2375348,nyssamalheuror,35.0
2375349,o_briensuwanneefl,16.0
2375350,o_fallonsaint_charlesmo,670.0
2375351,o_fallonsaint_clairil,281.0
2375352,o_hara_townshipalleghenypa,81.0
2375354,oak_brookdu_pageil,161.0
2375355,oak_creekmilwaukeewi,126.0
2375356,oak_creekrouttco,76.0
2375357,oak_forestcookil,175.0
2375358,oak_groveanokamn,48.0
2375359,oak_grovechristianky,162.0
2375362,oak_grovelexingtonsc,26.0
2375366,oak_hillfayettewv,25.0
2375368,oak_hillvolusiafl,71.0
2375369,oak_islandbrunswicknc,446.0
2375370,oak_lawncookil,468.0
2375374,oak_parkcookil,397.0
2375375,oak_parkoaklandmi,119.0
2375378,oak_ridgeandersontn,337.0
2375380,oak_ridgeguilfordnc,113.0
2375381,oak_ridgeorangefl,41.0
2375382,oak_valleygloucesternj,25.0
2375385,oakbrook_terracedu_pageil,19.0
2375386,oakbrookbooneky,81.0
2375390,oakdalestanislausca,162.0
2375391,oakdalewashingtonmn,170.0
2375396,oakhurstmaderaca,97.0
2375400,oakland_parkbrowardfl,662.0
2375402,oaklandalamedaca,989.0
2375403,oaklandbergennj,61.0
2375405,oaklanddouglasor,30.0
2375406,oaklandfayettetn,118.0
2375410,oaklandoaklandmi,142.0
2375418,oaklyncamdennj,45.0
2375422,oaktonfairfaxva,91.0
2375425,oakvillesaint_louismo,206.0
2375426,oakwood_hillsmchenryil,22.0
2375428,oakwoodhallga,83.0
2375430,oakwoodmontgomeryoh,64.0
2375437,ocalamarionfl,2901.0
2375440,ocean_citycape_maynj,497.0
2375442,ocean_cityworcestermd,1296.0
2375443,ocean_gateoceannj,33.0
2375444,ocean_isle_beachbrunswicknc,302.0
2375446,ocean_ridgepalm_beachfl,72.0
2375447,ocean_shoresgrays_harborwa,260.0
2375448,ocean_springsjacksonms,211.0
2375449,ocean_townshipmonmouthnj,235.0
2375451,ocean_viewsussexde,235.0
2375452,oceanosan_luis_obispoca,43.0
2375453,oceanportmonmouthnj,68.0
2375454,oceansidenassauny,318.0
2375455,oceansidesan_diegoca,822.0
2375457,ocillairwinga,28.0
2375458,ocklawahamarionfl,66.0
2375459,ocoeeorangefl,368.0
2375460,oconto_fallsocontowi,25.0
2375461,ocontoocontowi,37.0
2375465,odentonanne_arundelmd,182.0
2375467,odessahillsboroughfl,284.0
2375479,ogdenweberut,539.0
2375481,ogemapricewi,11.0
2375483,oglesbyla_salleil,34.0
2375484,ogunquityorkme,68.0
2375485,ohatcheecalhounal,29.0
2375487,ohio_townshipalleghenypa,57.0
2375492,oildalekernca,122.0
2375495,ojusmiami_dadefl,390.0
2375497,okatiebeaufortsc,395.0
2375502,okemosinghammi,199.0
2375503,oklahoma_cityoklahomaok,3430.0
2375505,okmulgeeokmulgeeok,43.0
2375510,olathejohnsonks,1027.0
2375511,olathemontroseco,26.0
2375514,old_bridge_townshipmiddlesexnj,364.0
2375515,old_forgelackawannapa,22.0
2375516,old_fortmcdowellnc,40.0
2375518,old_lymenew_londonct,103.0
2375520,old_mysticnew_londonct,33.0
2375521,old_orchard_beachyorkme,136.0
2375523,old_saybrookmiddlesexct,114.0
2375525,old_towndixiefl,40.0
2375526,old_townpenobscotme,40.0
2375527,old_westburynassauny,86.0
2375529,oldsmarpinellasfl,298.0
2375530,oldtownalleganymd,13.0
2375531,oldtownbonnerid,12.0
2375533,olgasan_juanwa,11.0
2375536,olive_branchdesotoms,475.0
2375538,oliver_springsroanetn,38.0
2375540,oliveteatonmi,15.0
2375542,olivettesaint_louismo,71.0
2375546,olmsted_fallscuyahogaoh,176.0
2375547,olneymontgomerymd,103.0
2375550,olympia_fieldscookil,40.0
2375551,olympia_heightsmiami_dadefl,64.0
2375552,olympiathurstonwa,265.0
2375553,olyphantlackawannapa,27.0
2375555,omahadouglasne,4078.0
2375560,onalaskala_crossewi,158.0
2375561,onalaskalewiswa,21.0
2375562,onalaskapolktx,69.0
2375564,onancockaccomackva,73.0
2375566,onawaypresque_islemi,39.0
2375569,oneidamadisonny,45.0
2375571,onekamamanisteemi,43.0
2375574,onondagaonondagany,99.0
2375575,onstedlenaweemi,113.0
2375576,ontariomalheuror,121.0
2375578,ontariosan_bernardinoca,502.0
2375580,ontelauneeberkspa,25.0
2375583,ooltewahhamiltontn,247.0
2375586,opelikaleeal,343.0
2375587,opelousassaint_landryla,111.0
2375592,orange_beachbaldwinal,866.0
2375594,orange_cityvolusiafl,193.0
2375596,orange_parkclayfl,613.0
2375597,orangeburgorangeburgsc,208.0
2375598,orangecuyahogaoh,34.0
2375599,orangeessexnj,124.0
2375600,orangenew_havenct,68.0
2375601,orangeorangeca,599.0
2375602,orangeorangetx,90.0
2375603,orangeorangeva,81.0
2375604,orangetownrocklandny,302.0
2375613,orchidindian_riverfl,22.0
2375617,oregon_cityclackamasor,323.0
2375619,oregonlucasoh,112.0
2375622,oremutahut,333.0
2375626,orientsuffolkny,23.0
2375629,orionoaklandmi,196.0
2375631,orland_parkcookil,537.0
2375633,orlandhancockme,27.0
2375634,orlandoorangefl,4927.0
2375636,orleansbarnstablema,132.0
2375643,ormond_beachvolusiafl,948.0
2375644,oro_valleypimaaz,403.0
2375645,orofinoclearwaterid,30.0
2375647,oronohennepinmn,138.0
2375650,orovillebutteca,162.0
2375652,orringtonpenobscotme,42.0
2375656,ortingpiercewa,111.0
2375657,ortley_beachoceannj,89.0
2375658,ortonvilleoaklandmi,145.0
2375663,osage_beachcamdenmo,461.0
2375673,osceolapolkwi,67.0
2375674,osceolasaint_josephin,64.0
2375677,oshkoshwinnebagowi,109.0
2375678,oshtemokalamazoomi,116.0
2375679,oskaloosajeffersonks,33.0
2375681,ospreysarasotafl,243.0
2375683,osseohillsdalemi,17.0
2375684,osseotrempealeauwi,11.0
2375686,ossinekealpenami,38.0
2375687,ossiningwestchesterny,192.0
2375688,ossipeecarrollnh,98.0
2375689,ostranderdelawareoh,38.0
2375691,oswegokendallil,395.0
2375695,otisberkshirema,53.0
2375701,otsegoalleganmi,68.0
2375703,otsegowrightmn,119.0
2375704,ottawa_hillslucasoh,54.0
2375705,ottawa_lakemonroemi,20.0
2375706,ottawafranklinks,168.0
2375707,ottawala_salleil,201.0
2375708,ottawaputnamoh,10.0
2375714,ottomaconnc,61.0
2375715,ottumwawapelloia,152.0
2375721,overgaardnavajoaz,215.0
2375722,overland_parkjohnsonks,1064.0
2375723,overlandsaint_louismo,129.0
2375727,ovidclintonmi,20.0
2375728,oviedoseminolefl,615.0
2375731,owassotulsaok,572.0
2375732,owatonnasteelemn,232.0
2375733,owens_cross_roadsmadisonal,299.0
2375735,owensvillegasconademo,62.0
2375737,owings_millsbaltimoremd,309.0
2375738,owingscalvertmd,64.0
2375739,owingsvillebathky,34.0
2375743,oxford_townshipoaklandmi,154.0
